ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
836,Rectangle Overlap,48.6%,Easy,0.09358079943969791, https://leetcode.com/problems/rectangle-overlap
647,Palindromic Substrings,60.6%,Medium,0.08992575300574686, https://leetcode.com/problems/palindromic-substrings
78,Subsets,62.0%,Medium,0.08834203894021862, https://leetcode.com/problems/subsets
939,Minimum Area Rectangle,51.8%,Medium,0.08361414004113359, https://leetcode.com/problems/minimum-area-rectangle
724,Find Pivot Index,44.0%,Easy,0.08357684789821086, https://leetcode.com/problems/find-pivot-index
118,Pascal's Triangle,52.5%,Easy,0.07970401164997687, https://leetcode.com/problems/pascals-triangle
547,Friend Circles,58.6%,Medium,0.07408600065076033, https://leetcode.com/problems/friend-circles
13,Roman to Integer,55.7%,Easy,0.067239661116769, https://leetcode.com/problems/roman-to-integer
588,Design In-Memory File System,45.9%,Hard,0.05841076215641451, https://leetcode.com/problems/design-in-memory-file-system
104,Maximum Depth of Binary Tree,66.0%,Easy,0.05499247412856504, https://leetcode.com/problems/maximum-depth-of-binary-tree
15,3Sum,26.8%,Medium,0.05357467464947331, https://leetcode.com/problems/3sum
120,Triangle,44.2%,Medium,0.05192600557601006, https://leetcode.com/problems/triangle
99,Recover Binary Search Tree,39.7%,Hard,0.051264071283762605, https://leetcode.com/problems/recover-binary-search-tree
445,Add Two Numbers II,54.5%,Medium,0.04843561709959499, https://leetcode.com/problems/add-two-numbers-ii
19,Remove Nth Node From End of List,35.2%,Medium,0.048122350207849794, https://leetcode.com/problems/remove-nth-node-from-end-of-list
20,Valid Parentheses,39.0%,Easy,0.045585204865984434, https://leetcode.com/problems/valid-parentheses
283,Move Zeroes,57.8%,Easy,0.04519585811312136, https://leetcode.com/problems/move-zeroes
204,Count Primes,31.5%,Easy,0.04340205577484725, https://leetcode.com/problems/count-primes
1219,Path with Maximum Gold,65.1%,Medium,0.04111576039097048, https://leetcode.com/problems/path-with-maximum-gold
993,Cousins in Binary Tree,52.0%,Easy,0.03876454345024432, https://leetcode.com/problems/cousins-in-binary-tree
380,Insert Delete GetRandom O(1),47.5%,Medium,0.038717635350707984, https://leetcode.com/problems/insert-delete-getrandom-o1
317,Shortest Distance from All Buildings,41.4%,Hard,0.03795522000043556, https://leetcode.com/problems/shortest-distance-from-all-buildings
50,Pow(x;n),30.3%,Medium,0.034465967879243095, https://leetcode.com/problems/powx-n
167,Two Sum II - Input array is sorted,54.1%,Easy,0.03393376616898467, https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
198,House Robber,42.0%,Easy,0.033320991026093004, https://leetcode.com/problems/house-robber
237,Delete Node in a Linked List,63.8%,Easy,0.031728549820175866, https://leetcode.com/problems/delete-node-in-a-linked-list
16,3Sum Closest,46.0%,Medium,0.02976964023166436, https://leetcode.com/problems/3sum-closest
98,Validate Binary Search Tree,27.8%,Medium,0.026187123416340663, https://leetcode.com/problems/validate-binary-search-tree
23,Merge k Sorted Lists,40.2%,Hard,0.0250564321052577, https://leetcode.com/problems/merge-k-sorted-lists
1209,Remove All Adjacent Duplicates in String II,56.9%,Medium,0.02324334737232728, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
39,Combination Sum,56.1%,Medium,0.02267028230338623, https://leetcode.com/problems/combination-sum
739,Daily Temperatures,63.3%,Medium,0.022433642692117093, https://leetcode.com/problems/daily-temperatures
207,Course Schedule,43.1%,Medium,0.019709926055136454, https://leetcode.com/problems/course-schedule
88,Merge Sorted Array,39.4%,Easy,0.018667009593356397, https://leetcode.com/problems/merge-sorted-array
438,Find All Anagrams in a String,43.3%,Medium,0.01819334596120571, https://leetcode.com/problems/find-all-anagrams-in-a-string
253,Meeting Rooms II,45.7%,Medium,0.018087309810579388, https://leetcode.com/problems/meeting-rooms-ii
17,Letter Combinations of a Phone Number,46.8%,Medium,0.017492519932499718, https://leetcode.com/problems/letter-combinations-of-a-phone-number
876,Middle of the Linked List,68.4%,Easy,0.01707497375257815, https://leetcode.com/problems/middle-of-the-linked-list
628,Maximum Product of Three Numbers,47.1%,Easy,0.016529301951210565, https://leetcode.com/problems/maximum-product-of-three-numbers
189,Rotate Array,34.7%,Easy,0.016022774188122292, https://leetcode.com/problems/rotate-array
160,Intersection of Two Linked Lists,40.6%,Easy,0.010994491398666248, https://leetcode.com/problems/intersection-of-two-linked-lists
63,Unique Paths II,34.6%,Medium,0.008712753874961187, https://leetcode.com/problems/unique-paths-ii
347,Top K Frequent Elements,61.2%,Medium,0.005929457040438874, https://leetcode.com/problems/top-k-frequent-elements
973,K Closest Points to Origin,63.8%,Medium,0.005773688094426333, https://leetcode.com/problems/k-closest-points-to-origin
1109,Corporate Flight Bookings,52.8%,Medium,0, https://leetcode.com/problems/corporate-flight-bookings
1116,Print Zero Even Odd,56.0%,Medium,0, https://leetcode.com/problems/print-zero-even-odd
1427,Perform String Shifts,53.1%,Easy,0, https://leetcode.com/problems/perform-string-shifts
ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
1007,Minimum Domino Rotations For Equal Row,50.0%,Medium,2.170163308534744, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
843,Guess the Word,46.1%,Hard,2.087209390653749, https://leetcode.com/problems/guess-the-word
1153,String Transforms Into Another String,35.8%,Hard,2.004255472772754, https://leetcode.com/problems/string-transforms-into-another-string
1088,Confusing Number II,44.0%,Hard,1.921301554891759, https://leetcode.com/problems/confusing-number-ii
809,Expressive Words,47.0%,Medium,1.8887891194583846, https://leetcode.com/problems/expressive-words
1110,Delete Nodes And Return Forest,67.0%,Medium,1.8058352015773897, https://leetcode.com/problems/delete-nodes-and-return-forest
1,Two Sum,45.6%,Easy,1.7788944716412072, https://leetcode.com/problems/two-sum
659,Split Array into Consecutive Subsequences,43.7%,Medium,1.7111448912133367, https://leetcode.com/problems/split-array-into-consecutive-subsequences
727,Minimum Window Subsequence,41.8%,Hard,1.6988043776900665, https://leetcode.com/problems/minimum-window-subsequence
1170,Compare Strings by Frequency of the Smallest Character,58.7%,Easy,1.6570930192536797, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character
1055,Shortest Way to Form String,56.9%,Medium,1.6487734044295008, https://leetcode.com/problems/shortest-way-to-form-string
359,Logger Rate Limiter,70.8%,Easy,1.588573586220281, https://leetcode.com/problems/logger-rate-limiter
642,Design Search Autocomplete System,44.7%,Hard,1.554654590999807, https://leetcode.com/problems/design-search-autocomplete-system
946,Validate Stack Sequences,61.9%,Medium,1.4991260114276068, https://leetcode.com/problems/validate-stack-sequences
552,Student Attendance Record II,36.7%,Hard,1.4313647525612732, https://leetcode.com/problems/student-attendance-record-ii
846,Hand of Straights,54.2%,Medium,1.3987653023923765, https://leetcode.com/problems/hand-of-straights
465,Optimal Account Balancing,46.9%,Hard,1.392711503201808, https://leetcode.com/problems/optimal-account-balancing
1231,Divide Chocolate,52.4%,Hard,1.355484603119876, https://leetcode.com/problems/divide-chocolate
363,Max Sum of Rectangle No Larger Than K,37.3%,Hard,1.2725306852388811, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,42.1%,Medium,1.1895767673578863, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
410,Split Array Largest Sum,44.5%,Hard,1.1834612534147486, https://leetcode.com/problems/split-array-largest-sum
752,Open the Lock,51.8%,Medium,1.149229346636899, https://leetcode.com/problems/open-the-lock
1057,Campus Bikes,57.7%,Medium,1.1436504743393179, https://leetcode.com/problems/campus-bikes
222,Count Complete Tree Nodes,46.8%,Medium,1.136501392326842, https://leetcode.com/problems/count-complete-tree-nodes
951,Flip Equivalent Binary Trees,65.8%,Medium,1.0943095805953664, https://leetcode.com/problems/flip-equivalent-binary-trees
299,Bulls and Cows,42.4%,Easy,1.0634482260723517, https://leetcode.com/problems/bulls-and-cows
315,Count of Smaller Numbers After Self,41.5%,Hard,0.9829810845623941, https://leetcode.com/problems/count-of-smaller-numbers-after-self
679,24 Game,46.4%,Hard,0.9499298325860126, https://leetcode.com/problems/24-game
489,Robot Room Cleaner,69.7%,Hard,0.8669759147050178, https://leetcode.com/problems/robot-room-cleaner
1146,Snapshot Array,37.0%,Medium,0.8608224218366608, https://leetcode.com/problems/snapshot-array
801,Minimum Swaps To Make Sequences Increasing,38.9%,Medium,0.8257867334583089, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing
835,Image Overlap,58.5%,Medium,0.8222042927895468, https://leetcode.com/problems/image-overlap
833,Find And Replace in String,50.4%,Medium,0.8018557437829221, https://leetcode.com/problems/find-and-replace-in-string
562,Longest Line of Consecutive One in Matrix,45.9%,Medium,0.7929366511683162, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix
271,Encode and Decode Strings,31.5%,Medium,0.7857399673877702, https://leetcode.com/problems/encode-and-decode-strings
1074,Number of Submatrices That Sum to Target,60.4%,Hard,0.7796971965263972, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
939,Minimum Area Rectangle,51.8%,Medium,0.7758696575905972, https://leetcode.com/problems/minimum-area-rectangle
1423,Maximum Points You Can Obtain from Cards,42.6%,Medium,0.7734023603473162, https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards
1240,Tiling a Rectangle with the Fewest Squares,50.1%,Hard,0.7707054149058199, https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares
1048,Longest String Chain,54.7%,Medium,0.7417976896771288, https://leetcode.com/problems/longest-string-chain
1032,Stream of Characters,48.3%,Hard,0.7417736920001029, https://leetcode.com/problems/stream-of-characters
1293,Shortest Path in a Grid with Obstacles Elimination,42.8%,Hard,0.7389567165912395, https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination
1320,Minimum Distance to Type a Word Using Two Fingers,62.3%,Hard,0.7328875092094594, https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers
753,Cracking the Safe,50.5%,Hard,0.705886206337375, https://leetcode.com/problems/cracking-the-safe
444,Sequence Reconstruction,22.2%,Medium,0.7030133634809992, https://leetcode.com/problems/sequence-reconstruction
221,Maximal Square,37.7%,Medium,0.6899129446271253, https://leetcode.com/problems/maximal-square
85,Maximal Rectangle,37.7%,Hard,0.677931333322692, https://leetcode.com/problems/maximal-rectangle
729,My Calendar I,51.8%,Medium,0.6562984201902302, https://leetcode.com/problems/my-calendar-i
723,Candy Crush,69.2%,Medium,0.6236493860630239, https://leetcode.com/problems/candy-crush
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.6224062149541277, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
844,Backspace String Compare,46.4%,Easy,0.6195280067866277, https://leetcode.com/problems/backspace-string-compare
68,Text Justification,27.7%,Hard,0.6140675688764503, https://leetcode.com/problems/text-justification
57,Insert Interval,33.5%,Hard,0.6125678482424609, https://leetcode.com/problems/insert-interval
528,Random Pick with Weight,43.9%,Medium,0.6100335190236106, https://leetcode.com/problems/random-pick-with-weight
1296,Divide Array in Sets of K Consecutive Numbers,53.8%,Medium,0.6080358611436607, https://leetcode.com/problems/divide-array-in-sets-of-k-consecutive-numbers
722,Remove Comments,34.6%,Medium,0.6080123287972728, https://leetcode.com/problems/remove-comments
362,Design Hit Counter,63.7%,Medium,0.5752838074863666, https://leetcode.com/problems/design-hit-counter
1031,Maximum Sum of Two Non-Overlapping Subarrays,57.9%,Medium,0.5684880063705432, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
1011,Capacity To Ship Packages Within D Days,58.1%,Medium,0.5675510434445954, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
482,License Key Formatting,43.1%,Easy,0.5650712412547398, https://leetcode.com/problems/license-key-formatting
1197,Minimum Knight Moves,36.1%,Medium,0.5616591289700842, https://leetcode.com/problems/minimum-knight-moves
346,Moving Average from Data Stream,70.9%,Easy,0.5613967323064175, https://leetcode.com/problems/moving-average-from-data-stream
394,Decode String,50.0%,Medium,0.5539181015179535, https://leetcode.com/problems/decode-string
399,Evaluate Division,51.6%,Medium,0.5332723866487983, https://leetcode.com/problems/evaluate-division
777,Swap Adjacent in LR String,34.8%,Medium,0.5236642036831771, https://leetcode.com/problems/swap-adjacent-in-lr-string
774,Minimize Max Distance to Gas Station,46.9%,Hard,0.5168226432383649, https://leetcode.com/problems/minimize-max-distance-to-gas-station
248,Strobogrammatic Number III,39.6%,Hard,0.5138062519041285, https://leetcode.com/problems/strobogrammatic-number-iii
1368,Minimum Cost to Make at Least One Valid Path in a Grid,54.3%,Hard,0.5118945709548958, https://leetcode.com/problems/minimum-cost-to-make-at-least-one-valid-path-in-a-grid
1168,Optimize Water Distribution in a Village,60.9%,Hard,0.5078801135362339, https://leetcode.com/problems/optimize-water-distribution-in-a-village
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,30.0%,Medium,0.503366532914857, https://leetcode.com/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum
736,Parse Lisp Expression,47.5%,Hard,0.4964368863138911, https://leetcode.com/problems/parse-lisp-expression
1060,Missing Element in Sorted Array,54.5%,Medium,0.4903986257668087, https://leetcode.com/problems/missing-element-in-sorted-array
1376,Time Needed to Inform All Employees,55.4%,Medium,0.4903935849487848, https://leetcode.com/problems/time-needed-to-inform-all-employees
837,New 21 Game,34.6%,Medium,0.49036455189465067, https://leetcode.com/problems/new-21-game
743,Network Delay Time,45.0%,Medium,0.48760195419344177, https://leetcode.com/problems/network-delay-time
792,Number of Matching Subsequences,47.4%,Medium,0.48550781578170077, https://leetcode.com/problems/number-of-matching-subsequences
1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,48.6%,Medium,0.48550781578170077, https://leetcode.com/problems/maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold
1145,Binary Tree Coloring Game,51.2%,Medium,0.4782742733579818, https://leetcode.com/problems/binary-tree-coloring-game
593,Valid Square,43.1%,Medium,0.4768380764760327, https://leetcode.com/problems/valid-square
298,Binary Tree Longest Consecutive Sequence,47.1%,Medium,0.4737843520856416, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
914,X of a Kind in a Deck of Cards,35.1%,Easy,0.471676336633239, https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards
1096,Brace Expansion II,62.2%,Hard,0.4700036292457356, https://leetcode.com/problems/brace-expansion-ii
815,Bus Routes,42.5%,Hard,0.46566970439379607, https://leetcode.com/problems/bus-routes
1136,Parallel Courses,61.1%,Hard,0.462623521948113, https://leetcode.com/problems/parallel-courses
295,Find Median from Data Stream,44.3%,Hard,0.4564947142490323, https://leetcode.com/problems/find-median-from-data-stream
767,Reorganize String,48.7%,Medium,0.44826640089141645, https://leetcode.com/problems/reorganize-string
76,Minimum Window Substring,34.6%,Hard,0.4473429600795586, https://leetcode.com/problems/minimum-window-substring
818,Race Car,39.0%,Hard,0.42977569760878054, https://leetcode.com/problems/race-car
337,House Robber III,50.6%,Medium,0.42151129766951334, https://leetcode.com/problems/house-robber-iii
862,Shortest Subarray with Sum at Least K,24.6%,Hard,0.41930247631269885, https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k
1219,Path with Maximum Gold,65.1%,Medium,0.41486465511966875, https://leetcode.com/problems/path-with-maximum-gold
652,Find Duplicate Subtrees,50.2%,Medium,0.4102843945441133, https://leetcode.com/problems/find-duplicate-subtrees
471,Encode String with Shortest Length,47.1%,Hard,0.4096756406445079, https://leetcode.com/problems/encode-string-with-shortest-length
1087,Brace Expansion,62.7%,Medium,0.4065094946260706, https://leetcode.com/problems/brace-expansion
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,69.5%,Hard,0.39465419200394874, https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix
296,Best Meeting Point,57.5%,Hard,0.388507095744267, https://leetcode.com/problems/best-meeting-point
560,Subarray Sum Equals K,43.9%,Medium,0.38717950259834166, https://leetcode.com/problems/subarray-sum-equals-k
681,Next Closest Time,45.0%,Medium,0.38234521244058434, https://leetcode.com/problems/next-closest-time
253,Meeting Rooms II,45.7%,Medium,0.37589684188619144, https://leetcode.com/problems/meeting-rooms-ii
53,Maximum Subarray,46.5%,Easy,0.37577757790839306, https://leetcode.com/problems/maximum-subarray
889,Construct Binary Tree from Preorder and Postorder Traversal,66.2%,Medium,0.3731218633879398, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
430,Flatten a Multilevel Doubly Linked List,55.1%,Medium,0.3702096582803022, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
1463,Cherry Pickup II,65.7%,Hard,0.36745148140812023, https://leetcode.com/problems/cherry-pickup-ii
459,Repeated Substring Pattern,42.2%,Easy,0.36330515985589495, https://leetcode.com/problems/repeated-substring-pattern
1345,Jump Game IV,38.0%,Hard,0.363133899796418, https://leetcode.com/problems/jump-game-iv
1223,Dice Roll Simulation,45.6%,Medium,0.35774963506849783, https://leetcode.com/problems/dice-roll-simulation
158,Read N Characters Given Read4 II - Call multiple times,33.8%,Hard,0.35395059925228556, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
205,Isomorphic Strings,39.8%,Easy,0.34924538102912417, https://leetcode.com/problems/isomorphic-strings
731,My Calendar II,49.1%,Medium,0.3483066942682158, https://leetcode.com/problems/my-calendar-ii
772,Basic Calculator III,41.3%,Hard,0.342522988151367, https://leetcode.com/problems/basic-calculator-iii
715,Range Module,38.5%,Hard,0.33647223662121295, https://leetcode.com/problems/range-module
1125,Smallest Sufficient Team,46.6%,Hard,0.33647223662121295, https://leetcode.com/problems/smallest-sufficient-team
803,Bricks Falling When Hit,30.8%,Hard,0.33395175639587793, https://leetcode.com/problems/bricks-falling-when-hit
850,Rectangle Area II,47.5%,Hard,0.33395175639587793, https://leetcode.com/problems/rectangle-area-ii
1277,Count Square Submatrices with All Ones,73.3%,Medium,0.3296504505018546, https://leetcode.com/problems/count-square-submatrices-with-all-ones
1406,Stone Game III,56.1%,Hard,0.3195226783074397, https://leetcode.com/problems/stone-game-iii
913,Cat and Mouse,31.3%,Hard,0.31508104663989533, https://leetcode.com/problems/cat-and-mouse
1056,Confusing Number,48.6%,Easy,0.31508104663989533, https://leetcode.com/problems/confusing-number
900,RLE Iterator,53.5%,Medium,0.31383478526224007, https://leetcode.com/problems/rle-iterator
72,Edit Distance,44.8%,Hard,0.30928199098237896, https://leetcode.com/problems/edit-distance
947,Most Stones Removed with Same Row or Column,55.2%,Medium,0.3080150318071775, https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
981,Time Based Key-Value Store,53.1%,Medium,0.3076005525488317, https://leetcode.com/problems/time-based-key-value-store
209,Minimum Size Subarray Sum,38.2%,Medium,0.30527046555266835, https://leetcode.com/problems/minimum-size-subarray-sum
317,Shortest Distance from All Buildings,41.4%,Hard,0.29874253625209474, https://leetcode.com/problems/shortest-distance-from-all-buildings
56,Merge Intervals,39.3%,Medium,0.2985378761406593, https://leetcode.com/problems/merge-intervals
871,Minimum Number of Refueling Stops,31.4%,Hard,0.29571424414904524, https://leetcode.com/problems/minimum-number-of-refueling-stops
737,Sentence Similarity II,45.8%,Medium,0.2929871246814741, https://leetcode.com/problems/sentence-similarity-ii
375,Guess Number Higher or Lower II,40.3%,Medium,0.28954600588984364, https://leetcode.com/problems/guess-number-higher-or-lower-ii
2,Add Two Numbers,33.9%,Medium,0.2861175570266303, https://leetcode.com/problems/add-two-numbers
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.284527977147328, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
1326,Minimum Number of Taps to Open to Water a Garden,43.6%,Hard,0.2786048543006643, https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden
200,Number of Islands,46.8%,Medium,0.27691676627418055, https://leetcode.com/problems/number-of-islands
218,The Skyline Problem,34.6%,Hard,0.27469487692496974, https://leetcode.com/problems/the-skyline-problem
42,Trapping Rain Water,48.9%,Hard,0.27385241509061997, https://leetcode.com/problems/trapping-rain-water
1203,Sort Items by Groups Respecting Dependencies,47.6%,Hard,0.2711095169699942, https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies
1140,Stone Game II,63.3%,Medium,0.2655409465745674, https://leetcode.com/problems/stone-game-ii
845,Longest Mountain in Array,37.2%,Medium,0.26525754195362866, https://leetcode.com/problems/longest-mountain-in-array
336,Palindrome Pairs,33.7%,Hard,0.2624566048341479, https://leetcode.com/problems/palindrome-pairs
1265,Print Immutable Linked List in Reverse,94.6%,Medium,0.26207612154660964, https://leetcode.com/problems/print-immutable-linked-list-in-reverse
127,Word Ladder,29.6%,Medium,0.25762464516780426, https://leetcode.com/problems/word-ladder
632,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.2574120081490246, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
325,Maximum Size Subarray Sum Equals k,46.8%,Medium,0.2525907526405108, https://leetcode.com/problems/maximum-size-subarray-sum-equals-k
1066,Campus Bikes II,54.2%,Medium,0.24445333790096083, https://leetcode.com/problems/campus-bikes-ii
527,Word Abbreviation,54.3%,Hard,0.24362208265775043, https://leetcode.com/problems/word-abbreviation
128,Longest Consecutive Sequence,45.1%,Hard,0.24299520815961717, https://leetcode.com/problems/longest-consecutive-sequence
1157,Online Majority Element In Subarray,39.0%,Hard,0.24067603007585034, https://leetcode.com/problems/online-majority-element-in-subarray
551,Student Attendance Record I,46.0%,Easy,0.235305354339618, https://leetcode.com/problems/student-attendance-record-i
1444,Number of Ways of Cutting a Pizza,52.8%,Hard,0.23499359123170555, https://leetcode.com/problems/number-of-ways-of-cutting-a-pizza
726,Number of Atoms,49.0%,Hard,0.23361485118150516, https://leetcode.com/problems/number-of-atoms
174,Dungeon Game,32.3%,Hard,0.2334626603948416, https://leetcode.com/problems/dungeon-game
853,Car Fleet,42.3%,Medium,0.23180161405732433, https://leetcode.com/problems/car-fleet
224,Basic Calculator,36.8%,Hard,0.23074173054528113, https://leetcode.com/problems/basic-calculator
173,Binary Search Tree Iterator,56.6%,Medium,0.22943234572951865, https://leetcode.com/problems/binary-search-tree-iterator
924,Minimize Malware Spread,42.0%,Hard,0.22884157242884745, https://leetcode.com/problems/minimize-malware-spread
428,Serialize and Deserialize N-ary Tree,59.4%,Hard,0.22567199766756846, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
369,Plus One Linked List,58.2%,Medium,0.22538822116803361, https://leetcode.com/problems/plus-one-linked-list
4,Median of Two Sorted Arrays,29.6%,Hard,0.22322170378972916, https://leetcode.com/problems/median-of-two-sorted-arrays
353,Design Snake Game,34.2%,Medium,0.2228314901476892, https://leetcode.com/problems/design-snake-game
267,Palindrome Permutation II,36.4%,Medium,0.21932154283963445, https://leetcode.com/problems/palindrome-permutation-ii
393,UTF-8 Validation,37.5%,Medium,0.2166710368085923, https://leetcode.com/problems/utf-8-validation
417,Pacific Atlantic Water Flow,41.1%,Medium,0.2125614419836728, https://leetcode.com/problems/pacific-atlantic-water-flow
1352,Product of the Last K Numbers,43.6%,Medium,0.21187081254168746, https://leetcode.com/problems/product-of-the-last-k-numbers
950,Reveal Cards In Increasing Order,74.6%,Medium,0.20936640242970506, https://leetcode.com/problems/reveal-cards-in-increasing-order
741,Cherry Pickup,33.9%,Hard,0.20909179785855941, https://leetcode.com/problems/cherry-pickup
354,Russian Doll Envelopes,35.6%,Hard,0.20874135717581893, https://leetcode.com/problems/russian-doll-envelopes
41,First Missing Positive,32.0%,Hard,0.20827230480570424, https://leetcode.com/problems/first-missing-positive
208,Implement Trie (Prefix Tree),49.4%,Medium,0.20593713931590088, https://leetcode.com/problems/implement-trie-prefix-tree
604,Design Compressed String Iterator,37.5%,Easy,0.20585205420414873, https://leetcode.com/problems/design-compressed-string-iterator
146,LRU Cache,33.2%,Medium,0.2037051228192776, https://leetcode.com/problems/lru-cache
304,Range Sum Query 2D - Immutable,38.6%,Medium,0.20226153257780005, https://leetcode.com/problems/range-sum-query-2d-immutable
332,Reconstruct Itinerary,36.7%,Medium,0.20016691711396506, https://leetcode.com/problems/reconstruct-itinerary
568,Maximum Vacation Days,40.8%,Hard,0.19966567025192705, https://leetcode.com/problems/maximum-vacation-days
320,Generalized Abbreviation,52.1%,Medium,0.19933290262049122, https://leetcode.com/problems/generalized-abbreviation
817,Linked List Components,57.3%,Medium,0.1981769285837487, https://leetcode.com/problems/linked-list-components
10,Regular Expression Matching,26.8%,Hard,0.19735405175196735, https://leetcode.com/problems/regular-expression-matching
1062,Longest Repeating Substring,57.2%,Medium,0.19627990904466153, https://leetcode.com/problems/longest-repeating-substring
894,All Possible Full Binary Trees,75.2%,Medium,0.19502650869922625, https://leetcode.com/problems/all-possible-full-binary-trees
480,Sliding Window Median,37.2%,Hard,0.19425690734322737, https://leetcode.com/problems/sliding-window-median
274,H-Index,36.1%,Medium,0.19380371568797425, https://leetcode.com/problems/h-index
418,Sentence Screen Fitting,32.6%,Medium,0.19331931100349597, https://leetcode.com/problems/sentence-screen-fitting
1131,Maximum of Absolute Value Expression,53.0%,Medium,0.19331931100349597, https://leetcode.com/problems/maximum-of-absolute-value-expression
198,House Robber,42.0%,Easy,0.1920777317393193, https://leetcode.com/problems/house-robber
708,Insert into a Sorted Circular Linked List,31.6%,Medium,0.19151400497811882, https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list
549,Binary Tree Longest Consecutive Sequence II,47.0%,Medium,0.1884471502206373, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
1312,Minimum Insertion Steps to Make a String Palindrome,58.1%,Hard,0.1874629562943733, https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome
840,Magic Squares In Grid,37.3%,Easy,0.18533360726394627, https://leetcode.com/problems/magic-squares-in-grid
1466,Reorder Routes to Make All Paths Lead to the City Zero,63.5%,Medium,0.18400364297693944, https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero
380,Insert Delete GetRandom O(1),47.5%,Medium,0.18219818377547725, https://leetcode.com/problems/insert-delete-getrandom-o1
460,LFU Cache,34.2%,Hard,0.1794347945215637, https://leetcode.com/problems/lfu-cache
163,Missing Ranges,24.3%,Medium,0.17904823144898546, https://leetcode.com/problems/missing-ranges
247,Strobogrammatic Number II,47.6%,Medium,0.17804935011293485, https://leetcode.com/problems/strobogrammatic-number-ii
986,Interval List Intersections,67.3%,Medium,0.17618193708525606, https://leetcode.com/problems/interval-list-intersections
911,Online Election,50.4%,Medium,0.1741842396477574, https://leetcode.com/problems/online-election
17,Letter Combinations of a Phone Number,46.8%,Medium,0.17091525678594932, https://leetcode.com/problems/letter-combinations-of-a-phone-number
424,Longest Repeating Character Replacement,47.0%,Medium,0.17062551703076334, https://leetcode.com/problems/longest-repeating-character-replacement
43,Multiply Strings,33.9%,Medium,0.17061651017204038, https://leetcode.com/problems/multiply-strings
166,Fraction to Recurring Decimal,21.6%,Medium,0.16822779371809507, https://leetcode.com/problems/fraction-to-recurring-decimal
935,Knight Dialer,45.2%,Medium,0.1670540846631662, https://leetcode.com/problems/knight-dialer
963,Minimum Area Rectangle II,50.9%,Medium,0.16635770580494058, https://leetcode.com/problems/minimum-area-rectangle-ii
34,Find First and Last Position of Element in Sorted Array,36.2%,Medium,0.16538276138928665, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
15,3Sum,26.8%,Medium,0.1640862201935116, https://leetcode.com/problems/3sum
895,Maximum Frequency Stack,60.6%,Hard,0.1629613095094132, https://leetcode.com/problems/maximum-frequency-stack
720,Longest Word in Dictionary,48.2%,Easy,0.16082720489992372, https://leetcode.com/problems/longest-word-in-dictionary
